time,p,r,s,q,n,x,y
1703,False,False,False,False,False,True,True
1704,False,False,False,False,False,False,True
1705,True,False,True,False,True,False,True
1706,False,True,False,False,True,False,True
1707,False,False,False,False,True,False,True
1708,True,False,False,True,False,False,True
1709,False,False,True,False,False,False,True
1710,False,True,False,False,False,False,True
1711,False,False,False,False,False,False,False
1712,False,False,False,False,True,False,True
1713,False,False,True,False,False,False,True
1714,False,True,False,False,False,False,False
1715,True,False,False,True,False,False,False
1716,False,False,False,False,False,True,True
1717,False,False,True,False,False,False,True
1718,False,True,False,False,False,False,True
1719,True,False,False,False,True,False,True
1720,False,False,False,False,True,False,True
1721,False,False,True,False,True,False,True
1722,True,True,False,True,False,False,True
1723,False,False,False,False,False,False,False
1724,False,False,False,False,False,False,True
1725,False,False,False,False,False,False,False
1726,True,False,True,False,True,False,False
1727,False,True,False,False,True,False,True
1728,True,False,False,False,False,False,False
1729,False,False,False,True,False,True,True
1730,False,False,True,False,False,False,True
1731,True,True,False,False,False,False,True
1732,False,False,False,False,False,False,True
1733,False,False,False,False,True,False,True
1734,False,False,False,False,True,False,True
1735,True,False,True,False,False,False,True
1736,False,True,False,True,False,False,True
1737,False,False,False,False,False,False,False
1738,False,False,True,False,False,False,False
1739,False,True,False,False,False,False,True
1740,False,False,False,False,True,False,False
1741,False,False,False,False,True,False,True
1742,False,False,False,False,True,True,True
1743,False,False,True,True,False,False,True
1744,True,True,False,False,False,False,True
1745,False,False,False,False,False,False,True
1746,False,False,False,False,False,False,True
1747,False,False,False,False,False,False,True
1748,False,False,True,False,False,False,True
1749,False,True,False,False,False,False,True
1750,False,False,False,True,False,False,False
1751,False,False,False,False,False,False,False
1752,True,False,False,False,False,False,True
1753,True,False,True,False,False,False,True
1754,False,True,False,False,False,False,False
1755,False,False,False,False,False,True,True
1756,False,False,False,False,True,False,True
1757,True,False,False,True,False,False,True
1758,False,False,True,False,False,False,True
1759,False,True,False,False,False,False,True
1760,False,False,False,False,False,False,True
1761,False,False,False,False,False,False,True
1762,False,False,True,False,True,False,True
1763,False,True,False,False,False,False,False
1764,False,False,False,True,False,False,False
1765,True,False,False,False,False,False,False
1766,False,False,True,False,False,False,False
1767,False,True,False,False,False,False,False
1768,False,False,False,False,True,True,True
1769,False,False,False,False,False,False,True
1770,False,False,False,False,True,False,True
1771,False,False,True,True,False,False,True
1772,False,True,False,False,False,False,True
1773,False,False,False,False,False,False,True
1774,True,False,True,False,False,False,True
1775,True,True,False,False,False,False,False
1776,False,False,False,False,True,False,True
1777,False,False,False,False,True,False,False
1778,False,False,False,True,False,False,True
1779,False,False,True,False,False,False,False
1780,False,True,False,False,False,False,True
1781,False,False,False,False,False,True,True
1782,True,False,True,False,True,False,True
1783,False,True,False,False,False,False,True
1784,False,False,False,False,True,False,True
1785,False,False,False,True,False,False,True
1786,True,False,False,False,False,False,True
1787,False,False,True,False,False,False,True
1788,False,True,False,False,False,False,True
1789,False,False,False,False,False,False,True
1790,False,False,False,False,True,False,True
1791,False,False,True,False,False,False,True
1792,True,True,False,True,False,False,True
1793,False,False,False,False,False,False,True
1794,False,False,False,False,False,True,True
1795,False,False,True,False,False,False,True
1796,False,True,False,False,True,False,True
1797,False,False,False,False,True,False,True
1798,True,False,False,False,True,False,True
1799,False,False,True,True,False,False,True
1800,False,True,False,False,False,False,True
1801,False,False,False,False,False,False,True
1802,False,False,True,False,False,False,True
1803,False,True,False,False,False,False,True
1804,False,False,False,False,True,False,False
1805,False,False,True,False,False,False,True
1806,False,True,False,True,False,False,False
1807,True,False,False,False,False,True,True
1808,False,False,True,False,False,False,True
1809,False,True,False,False,False,False,True
1810,False,False,False,False,False,False,True
1811,False,False,False,False,False,False,True
1812,False,False,False,False,False,False,True
1813,False,False,True,True,False,False,True
1814,False,True,False,False,False,False,True
1815,False,False,False,False,False,False,True
1816,True,False,False,False,False,False,False
1817,False,False,False,False,True,False,True
1818,False,False,True,False,False,False,False
1819,False,True,False,False,True,False,True
1820,False,False,False,True,False,True,True
1821,False,False,False,False,False,False,True
1822,True,False,True,False,False,False,True
1823,False,True,False,False,False,False,True
1824,False,False,False,False,False,False,True
1825,False,False,False,False,True,False,True
1826,False,False,False,False,True,False,True
1827,False,False,True,True,False,False,True
1828,False,True,False,False,False,False,False
1829,False,False,False,False,False,False,True
1830,False,False,False,False,False,False,True
1831,True,False,False,False,True,False,False
1832,False,False,True,False,False,False,False
1833,False,True,False,False,False,True,True
1834,False,False,False,True,False,False,True
1835,False,False,False,False,False,False,True
1836,False,False,False,False,False,False,True
1837,False,False,True,False,False,False,True
1838,True,True,False,False,True,False,True
1839,False,False,False,False,False,False,True
1840,False,False,False,False,False,False,False
1841,False,False,False,True,False,False,True
1842,False,False,True,False,False,False,False
1843,True,True,False,False,False,False,True
1844,False,False,False,False,False,False,True
1845,False,False,False,False,True,False,True
1846,True,False,False,False,True,True,True
1847,False,False,True,False,True,False,True
1848,False,True,False,True,False,False,True
1849,False,False,False,False,False,False,True
1850,False,False,False,False,False,False,True
1851,False,False,True,False,False,False,True
1852,False,True,False,False,False,False,True
1853,False,False,False,False,True,False,True
1854,False,False,False,False,True,False,False
1855,False,False,False,True,False,False,False
1856,True,False,True,False,False,False,False
1857,False,True,False,False,False,False,True
1858,False,False,False,False,False,False,True
1859,False,False,True,False,False,True,True
1860,False,True,False,False,False,False,True
1861,False,False,False,False,True,False,True
1862,False,False,False,True,False,False,True
1863,True,False,True,False,False,False,True
1864,True,True,False,False,False,False,True
1865,False,False,False,False,False,False,True
1866,False,False,False,False,False,False,True
1867,False,False,False,False,False,False,False
1868,False,False,True,False,False,False,False
1869,False,True,False,True,False,False,False
1870,False,False,False,False,False,False,True
1871,False,False,False,False,False,False,False
1872,True,False,True,False,False,True,True
1873,False,True,False,False,False,False,True
1874,False,False,False,False,True,False,True
1875,False,False,False,False,False,False,True
1876,False,False,True,True,False,False,True
1877,False,True,False,False,False,False,True
1878,False,False,False,False,False,False,True
1879,True,False,True,False,False,False,True
1880,False,True,False,False,False,False,False
1881,False,False,False,False,False,False,False
1882,False,False,True,False,True,False,False
1883,False,True,False,True,False,False,False
1884,False,False,False,False,False,False,True
1885,True,False,False,False,False,True,True
1886,False,False,True,False,False,False,True
1887,False,True,False,False,True,False,True
1888,False,False,False,False,False,False,True
1889,False,False,False,False,False,False,True
1890,True,False,True,True,False,False,True
1891,False,True,False,False,False,False,True
1892,False,False,False,False,False,False,True
1893,False,False,True,False,False,False,False
1894,False,True,False,False,True,False,True
1895,False,False,False,False,True,False,True
1896,True,False,False,False,False,False,True
1897,True,False,True,True,False,False,False
1898,False,True,False,False,False,True,True
1899,False,False,False,False,False,False,True
1900,False,False,False,False,False,False,True
1901,True,False,False,False,False,False,True
1902,False,False,True,False,True,False,True
1903,False,True,False,False,False,False,True
1904,False,False,False,True,False,False,True
1905,True,False,False,False,False,False,False
1906,False,False,True,False,False,False,True
1907,False,True,False,False,False,False,True
1908,False,False,False,False,False,False,True
1909,True,False,False,False,True,False,False
1910,False,False,True,False,False,False,True
1911,False,True,False,True,False,True,True
1912,False,False,False,False,False,False,True
1913,True,False,False,False,False,False,True
1914,False,False,True,False,False,False,True
1915,False,True,False,False,True,False,True
1916,False,False,False,False,True,False,True
1917,False,False,False,False,True,False,True
1918,False,False,True,True,False,False,True
1919,False,True,False,False,False,False,False
1920,False,False,False,False,False,False,False
1921,False,False,False,False,False,False,True
1922,False,False,True,False,True,False,False
1923,True,True,False,False,False,False,True
1924,False,False,False,False,False,True,True
1925,False,False,False,True,False,False,True
1926,False,False,True,False,False,False,True
1927,False,True,False,False,False,False,True
1928,False,False,False,False,False,False,True
1929,False,False,True,False,True,False,True
1930,False,True,False,False,False,False,True
1931,True,False,False,False,True,False,False
1932,False,False,False,True,False,False,False
1933,False,False,False,False,False,False,True
1934,False,False,True,False,False,False,True
1935,False,True,False,False,False,False,False
1936,False,False,False,False,True,False,False
1937,False,False,False,False,True,True,True
1938,True,False,True,False,True,False,True
1939,True,True,False,True,False,False,True
1940,False,False,False,False,False,False,True
1941,False,False,False,False,False,False,True
1942,False,False,False,False,False,False,True
1943,False,False,True,False,True,False,True
1944,False,True,False,False,True,False,False
1945,False,False,False,False,True,False,True
1946,False,False,False,True,False,False,True
1947,True,False,True,False,False,False,True
1948,False,True,False,False,False,False,False
1949,False,False,False,False,False,False,True
1950,False,False,False,False,False,True,True
1951,False,False,True,False,False,False,True
1952,False,True,False,False,True,False,True
1953,False,False,False,True,False,False,True
1954,True,False,True,False,False,False,True
1955,False,True,False,False,False,False,True
1956,True,False,False,False,False,False,True
1957,False,False,False,False,False,False,False
1958,False,False,False,False,True,False,True
1959,False,False,True,False,True,False,False
1960,False,True,False,True,False,False,False
1961,False,False,False,False,False,False,False
1962,False,False,False,False,False,False,True
1963,False,False,True,False,False,True,True
1964,False,True,False,False,True,False,True
1965,True,False,False,False,False,False,True
1966,True,False,False,False,True,False,True
1967,False,False,True,True,False,False,True
1968,False,True,False,False,False,False,True
1969,False,False,False,False,False,False,True
1970,False,False,False,False,False,False,False
1971,True,False,False,False,True,False,True
1972,False,False,True,False,False,False,True
1973,False,True,False,False,False,False,False
1974,False,False,False,True,False,False,False
1975,False,False,False,False,False,False,True
1976,False,False,True,False,False,True,True
1977,False,True,False,False,False,False,True
1978,False,False,False,False,False,False,True
1979,True,False,False,False,False,False,True
1980,False,False,False,False,True,False,True
1981,False,False,True,True,False,False,True
1982,True,True,False,False,False,False,True
1983,False,False,False,False,False,False,True
1984,True,False,False,False,False,False,False
1985,False,False,True,False,True,False,True
1986,False,True,False,False,True,False,True
1987,False,False,False,False,False,False,False
1988,False,False,False,True,False,False,False
1989,False,False,True,False,False,True,True
1990,False,True,False,False,False,False,True
1991,False,False,False,False,False,False,True
1992,False,False,False,False,False,False,True
1993,True,False,False,False,True,False,True
1994,False,False,True,False,False,False,True
1995,False,True,False,True,False,False,True
1996,False,False,False,False,False,False,False
1997,False,False,False,False,False,False,False
1998,False,False,True,False,False,False,False
1999,False,True,False,False,False,False,False
2000,True,False,False,False,True,False,True
2001,False,False,True,False,True,False,False
2002,False,True,False,True,False,True,True
2003,True,False,False,False,False,False,True
2004,False,False,False,False,False,False,True
2005,False,False,False,False,False,False,True
2006,False,False,True,False,True,False,True
2007,False,True,False,False,False,False,True
2008,True,False,False,False,True,False,True
2009,False,False,False,True,False,False,False
2010,False,False,False,False,False,False,False
2011,False,False,True,False,False,False,False
2012,True,True,False,False,False,False,False
2013,False,False,False,False,False,False,True
2014,False,False,False,False,False,False,False
2015,False,False,True,False,False,True,True
2016,False,True,False,True,False,False,True
2017,True,False,False,False,False,False,True
2018,False,False,True,False,False,False,True
2019,False,True,False,False,False,False,True
2020,False,False,False,False,False,False,True
2021,False,False,True,False,False,False,True
2022,False,True,False,False,False,False,True
2023,True,False,False,True,False,False,False
2024,False,False,False,False,False,False,True
2025,False,False,False,False,False,False,True
2026,False,False,True,False,False,False,True
2027,False,True,False,False,True,False,False
2028,False,False,False,False,False,True,True
2029,False,False,True,False,False,False,True
2030,False,True,False,True,False,False,True
2031,False,False,False,False,False,False,True
2032,True,False,True,False,False,False,True
2033,False,True,False,False,False,False,True
2034,False,False,False,False,False,False,True
2035,True,False,False,False,True,False,False
2036,False,False,False,False,False,False,True
2037,False,False,True,True,False,False,True
2038,False,True,False,False,False,False,False
2039,False,False,False,False,False,False,True
2040,False,False,True,False,False,False,True
2041,False,True,False,False,True,True,True
2042,False,False,False,False,False,False,True
2043,True,False,False,False,False,False,True
2044,False,False,True,True,False,False,True
2045,False,True,False,False,False,False,True
2046,False,False,False,False,False,False,True
2047,False,False,True,False,False,False,True
2048,False,True,False,False,True,False,True
2049,False,False,False,False,False,False,True
2050,False,False,False,False,True,False,True
2051,False,False,True,True,False,False,False
2052,True,True,False,False,False,False,False
2053,False,False,False,False,False,False,True
2054,False,False,False,False,False,True,True
2055,True,False,False,False,True,False,True
2056,False,False,True,False,False,False,True
2057,False,True,False,False,True,False,True
2058,False,False,False,True,False,False,True
2059,True,False,True,False,False,False,True
2060,True,True,False,False,False,False,True
2061,True,False,False,False,False,False,False
2062,False,False,True,False,False,False,True
2063,False,True,False,False,False,False,True
2064,False,False,False,False,True,False,True
2065,True,False,False,True,False,False,True
2066,False,False,True,False,False,False,False
2067,False,True,False,False,False,True,True
2068,False,False,False,False,False,False,True
2069,False,False,False,False,True,False,True
2070,False,False,True,False,True,False,True
2071,False,True,False,False,True,False,True
2072,False,False,False,True,False,False,True
2073,True,False,True,False,False,False,True
2074,True,True,False,False,False,False,False
2075,False,False,False,False,False,False,True
2076,False,False,False,False,False,False,True
2077,False,False,True,False,False,False,True
2078,False,True,False,False,False,False,False
2079,True,False,False,True,False,False,True
2080,False,False,False,False,False,True,True
2081,False,False,False,False,False,False,True
2082,False,False,True,False,False,False,True
2083,False,True,False,False,True,False,True
2084,False,False,False,False,True,False,True
2085,False,False,True,False,False,False,True
2086,False,True,False,True,False,False,True
2087,False,False,False,False,False,False,False
2088,True,False,True,False,False,False,True
2089,False,True,False,False,False,False,False
2090,False,False,False,False,True,False,False
2091,False,False,True,False,True,False,False
2092,False,True,False,False,False,False,True
2093,False,False,False,True,False,True,True
2094,False,False,False,False,False,False,True
2095,False,False,False,False,False,False,True
2096,False,False,True,False,False,False,True
2097,True,True,False,False,False,False,True
2098,False,False,False,False,True,False,True
2099,False,False,False,False,False,False,True
2100,True,False,False,True,False,False,True
2101,False,False,True,False,False,False,True
2102,False,True,False,False,False,False,False
2103,False,False,False,False,False,False,True
2104,False,False,True,False,False,False,True
2105,False,True,False,False,True,False,True
2106,False,False,False,False,True,True,True
2107,True,False,False,True,False,False,True
2108,True,False,False,False,False,False,True
2109,False,False,True,False,False,False,True
2110,False,True,False,False,False,False,True
2111,False,False,False,False,False,False,True
2112,False,False,False,False,True,False,True
2113,False,False,False,False,False,False,False
2114,False,False,True,True,False,False,True
2115,False,True,False,False,False,False,True
2116,False,False,False,False,False,False,True
2117,True,False,False,False,False,False,False
2118,False,False,True,False,False,False,True
2119,False,True,False,False,True,True,True
2120,False,False,False,False,True,False,True
2121,False,False,True,True,False,False,True
2122,False,True,False,False,False,False,True
2123,True,False,False,False,False,False,True
2124,False,False,False,False,False,False,True
2125,True,False,False,False,True,False,True
2126,False,False,True,False,False,False,False
2127,False,True,False,False,False,False,True
2128,True,False,False,True,False,False,False
2129,False,False,True,False,False,False,False
2130,False,True,False,False,False,False,False
2131,True,False,False,False,False,False,False
2132,False,False,True,False,False,True,True
2133,False,True,False,False,False,False,True
2134,False,False,False,False,False,False,True
2135,False,False,True,True,False,False,True
2136,False,True,False,False,False,False,True
2137,False,False,False,False,False,False,True
2138,False,False,False,False,False,False,True
2139,True,False,False,False,False,False,False
2140,False,False,True,False,True,False,True
2141,False,True,False,False,True,False,False
2142,False,False,False,True,False,False,True
2143,False,False,False,False,False,False,True
2144,False,False,True,False,False,False,False
2145,False,True,False,False,False,True,True
2146,True,False,False,False,True,False,True
2147,False,False,False,False,True,False,True
2148,False,False,False,False,True,False,True
2149,False,False,True,True,False,False,True
2150,True,True,False,False,False,False,True
2151,False,False,False,False,False,False,True
2152,False,False,True,False,False,False,True
2153,False,True,False,False,False,False,True
2154,False,False,False,False,False,False,True
2155,False,False,True,False,True,False,True
2156,False,True,False,True,False,False,False
2157,False,False,False,False,False,False,False
2158,False,False,False,False,False,True,True
2159,False,False,True,False,False,False,True
2160,True,True,False,False,True,False,True
2161,False,False,False,False,False,False,True
2162,False,False,True,False,False,False,True
2163,False,True,False,True,False,False,True
2164,False,False,False,False,False,False,True
2165,False,False,True,False,False,False,True
2166,False,True,False,False,False,False,True
2167,False,False,False,False,True,False,False
2168,False,False,True,False,False,False,True
2169,True,True,False,False,True,False,False
2170,False,False,False,True,False,False,True
2171,False,False,True,False,False,True,True
2172,False,True,False,False,False,False,True
2173,False,False,False,False,False,False,True
2174,False,False,False,False,False,False,True
2175,False,False,False,False,False,False,True
2176,False,False,True,False,True,False,True
2177,False,True,False,True,False,False,True
2178,True,False,False,False,False,False,False
2179,False,False,True,False,False,False,True
2180,False,True,False,False,False,False,False
2181,False,False,False,False,False,False,False
2182,False,False,False,False,True,False,True
2183,False,False,True,False,False,False,False
2184,False,True,False,True,False,True,True
2185,False,False,False,False,False,False,True
2186,False,False,False,False,False,False,True
2187,True,False,True,False,False,False,True
2188,False,True,False,False,True,False,True
2189,False,False,False,False,True,False,True
2190,False,False,True,False,True,False,True
2191,False,True,False,True,False,False,False
2192,False,False,False,False,False,False,False
2193,False,False,False,False,False,False,False
2194,True,False,True,False,False,False,True
2195,True,True,False,False,False,False,False
2196,False,False,False,False,False,False,False
2197,False,False,False,False,False,True,True
2198,True,False,False,True,False,False,True
2199,False,False,True,False,False,False,True
2200,False,True,False,False,False,False,True
2201,False,False,False,False,False,False,True
2202,False,False,True,False,False,False,True
2203,False,True,False,False,True,False,True
2204,False,False,False,False,True,False,False
2205,True,False,False,True,False,False,False
2206,False,False,False,False,False,False,True
2207,True,False,True,False,False,False,True
2208,False,True,False,False,False,False,True
2209,False,False,False,False,True,False,True
2210,False,False,True,False,True,True,True
2211,False,True,False,False,False,False,True
2212,False,False,False,True,False,False,True
2213,False,False,False,False,False,False,True
2214,True,False,False,False,False,False,True
2215,False,False,True,False,False,False,True
2216,False,True,False,False,True,False,True
2217,False,False,False,False,True,False,True
2218,False,False,True,False,True,False,True
2219,True,True,False,True,False,False,True
2220,False,False,False,False,False,False,True
2221,False,False,False,False,False,False,True
2222,False,False,False,False,False,False,False
2223,False,False,True,False,True,True,True
2224,False,True,False,False,True,False,True
2225,False,False,False,False,False,False,True
2226,False,False,False,True,False,False,True
2227,False,False,False,False,False,False,True
2228,True,False,True,False,False,False,True
2229,False,True,False,False,False,False,True
2230,False,False,False,False,False,False,True
2231,False,False,False,False,True,False,False
2232,False,False,False,False,True,False,False
2233,True,False,True,True,False,False,False
2234,False,True,False,False,False,False,True
2235,False,False,False,False,False,False,True
2236,True,False,False,False,False,True,True
2237,False,False,False,False,False,False,True
2238,False,False,True,False,False,False,True
2239,False,True,False,False,True,False,True
2240,False,False,False,True,False,False,True
2241,False,False,True,False,False,False,True
2242,False,True,False,False,False,False,True
2243,True,False,False,False,False,False,False
2244,False,False,False,False,True,False,True
2245,False,False,True,False,False,False,False
2246,False,True,False,False,False,False,True
2247,False,False,False,True,False,False,False
2248,False,False,True,False,False,False,False
2249,True,True,False,False,False,True,True
2250,False,False,False,False,False,False,True
2251,True,False,True,False,False,False,True
2252,True,True,False,False,True,False,True
2253,False,False,False,False,True,False,True
2254,False,False,False,True,False,False,True
2255,False,False,True,False,False,False,True
2256,False,True,False,False,False,False,True
2257,False,False,False,False,False,False,False
2258,True,False,True,False,True,False,False
2259,False,True,False,False,False,False,False
2260,False,False,False,False,False,False,True
2261,False,False,False,True,False,False,True
2262,False,False,True,False,False,True,True
2263,False,True,False,False,False,False,True
2264,False,False,False,False,False,False,True
2265,False,False,False,False,False,False,True
2266,True,False,False,False,True,False,True
2267,False,False,True,False,True,False,True
2268,False,True,False,True,False,False,True
2269,False,False,False,False,False,False,True
2270,False,False,False,False,False,False,False
2271,False,False,False,False,False,False,True
2272,False,False,True,False,False,False,False
2273,False,True,False,False,False,False,True
2274,False,False,False,False,False,False,False
2275,True,False,True,True,False,True,True
2276,False,True,False,False,False,False,True
2277,False,False,False,False,False,False,True
2278,False,False,False,False,False,False,True
2279,False,False,True,False,False,False,True
2280,False,True,False,False,True,False,True
2281,False,False,False,False,True,False,True
2282,False,False,False,True,False,False,False
2283,True,False,True,False,False,False,True
2284,False,True,False,False,False,False,False
2285,True,False,False,False,False,False,True
2286,False,False,False,False,False,False,True
2287,False,False,False,False,False,False,False
2288,False,False,True,False,False,True,True
2289,False,True,False,True,False,False,True
2290,False,False,False,False,False,False,True
2291,False,False,False,False,False,False,True
2292,False,False,False,False,False,False,True
2293,True,False,True,False,False,False,True
2294,False,True,False,False,False,False,True
2295,False,False,False,False,False,False,False
2296,False,False,False,True,False,False,False
2297,True,False,True,False,False,False,True
2298,False,True,False,False,False,False,False
2299,True,False,False,False,False,False,False
2300,True,False,False,False,True,False,False
2301,False,False,True,False,True,True,True
2302,False,True,False,False,True,False,True
2303,False,False,False,True,False,False,True
2304,False,False,True,False,False,False,True
2305,False,True,False,False,False,False,True
2306,False,False,False,False,False,False,True
2307,False,False,True,False,True,False,True
2308,False,True,False,False,False,False,True
2309,False,False,False,False,False,False,True
2310,True,False,False,True,False,False,True
2311,False,False,True,False,False,False,True
2312,False,True,False,False,False,False,False
2313,False,False,False,False,False,False,False
2314,False,False,False,False,True,True,True
2315,True,False,False,False,True,False,True
2316,False,False,True,False,True,False,True
2317,False,True,False,True,False,False,True
2318,False,False,False,False,False,False,True
2319,False,False,False,False,False,False,True
2320,True,False,False,False,False,False,True
2321,False,False,True,False,True,False,True
2322,False,True,False,False,True,False,False
2323,False,False,False,False,False,False,False
2324,False,False,False,True,False,False,True
2325,False,False,True,False,False,False,True
2326,False,True,False,False,False,False,True
2327,False,False,False,False,False,True,True
2328,False,False,True,False,False,False,True
2329,True,True,False,False,False,False,True
2330,False,False,False,False,False,False,True
2331,True,False,True,True,False,False,True
2332,False,True,False,False,False,False,True
2333,False,False,False,False,False,False,True
2334,False,False,False,False,False,False,False
2335,False,False,False,False,False,False,True
2336,False,False,True,False,True,False,False
2337,False,True,False,False,False,False,True
2338,True,False,False,True,False,False,False
2339,False,False,False,False,False,False,True
2340,False,False,False,False,False,True,True
2341,False,False,True,False,False,False,True
2342,False,True,False,False,True,False,True
2343,False,False,False,False,False,False,True
2344,False,False,False,False,False,False,True
2345,True,False,True,True,False,False,True
2346,False,True,False,False,False,False,True
2347,False,False,False,False,False,False,False
2348,False,False,False,False,False,False,True
2349,False,False,True,False,False,False,False
2350,True,True,False,False,False,False,True
2351,False,False,False,False,True,False,False
2352,False,False,True,True,False,False,False
2353,False,True,False,False,False,True,True
2354,False,False,False,False,False,False,True
2355,False,False,False,False,False,False,True
2356,False,False,False,False,False,False,True
2357,False,False,True,False,False,False,True
2358,False,True,False,False,True,False,True
2359,False,False,False,True,False,False,True
2360,True,False,False,False,False,False,True
2361,False,False,False,False,False,False,False
2362,False,False,True,False,False,False,True
2363,False,True,False,False,True,False,False
2364,False,False,False,False,False,False,False
2365,False,False,True,False,False,False,False
2366,False,True,False,True,False,True,True
2367,False,False,False,False,False,False,True
2368,False,False,False,False,False,False,True
2369,False,False,False,False,False,False,True
2370,True,False,True,False,True,False,True
2371,False,True,False,False,False,False,True
2372,False,False,False,False,False,False,True
2373,False,False,True,True,False,False,False
2374,False,True,False,False,False,False,False
2375,False,False,False,False,False,False,False
2376,False,False,True,False,False,False,True
2377,True,True,False,False,False,False,False
2378,False,False,False,False,False,False,False
2379,False,False,True,False,True,True,True
2380,False,True,False,True,False,False,True
2381,False,False,False,False,False,False,True
2382,False,False,False,False,False,False,True
2383,False,False,False,False,False,False,True
2384,False,False,True,False,False,False,True
2385,False,True,False,False,False,False,True
2386,False,False,False,False,True,False,True
2387,True,False,True,True,False,False,True
2388,True,True,False,False,False,False,False
2389,False,False,False,False,False,False,True
2390,False,False,False,False,False,False,False
2391,False,False,True,False,True,False,False
2392,False,True,False,False,False,True,True
2393,False,False,False,False,False,False,True
2394,True,False,False,True,False,False,True
2395,False,False,True,False,False,False,True
2396,False,True,False,False,False,False,True
2397,False,False,False,False,False,False,True
2398,False,False,False,False,True,False,True
2399,True,False,True,False,True,False,False
2400,False,True,False,False,False,False,True
2401,False,False,False,True,False,False,True
2402,False,False,False,False,False,False,True
2403,False,False,True,False,False,False,True
2404,False,True,False,False,False,False,True
2405,False,False,False,False,True,True,True
2406,False,False,False,False,True,False,True
2407,False,False,True,False,False,False,True
2408,True,True,False,True,False,False,True
2409,False,False,False,False,False,False,True
2410,False,False,False,False,False,False,True
2411,False,False,True,False,False,False,True
2412,True,True,False,False,True,False,False
2413,False,False,False,False,True,False,True
2414,True,False,True,False,True,False,False
2415,False,True,False,True,False,False,False
2416,False,False,False,False,False,False,True
2417,False,False,False,False,False,False,False
2418,True,False,False,False,False,True,True
2419,False,False,True,False,False,False,True
2420,False,True,False,False,True,False,True
2421,True,False,False,False,False,False,True
2422,False,False,True,True,False,False,True
2423,False,True,False,False,False,False,True
2424,False,False,False,False,False,False,True
2425,False,False,False,False,False,False,True
2426,False,False,True,False,False,False,True
2427,False,True,False,False,True,False,False
2428,False,False,False,False,False,False,False
2429,True,False,True,True,False,False,True
2430,False,True,False,False,False,False,True
2431,False,False,False,False,False,True,True
2432,False,False,False,False,False,False,True
2433,False,False,True,False,True,False,True
2434,False,True,False,False,False,False,True
2435,False,False,False,False,False,False,True
2436,False,False,False,True,False,False,True
2437,False,False,False,False,False,False,True
2438,True,False,True,False,False,False,False
2439,False,True,False,False,False,False,True
2440,False,False,False,False,False,False,False
2441,True,False,True,False,True,False,True
2442,True,True,False,False,False,False,False
2443,False,False,False,True,False,False,True
2444,False,False,False,False,False,True,True
2445,False,False,False,False,False,False,True
2446,False,False,True,False,False,False,True
2447,False,True,False,False,False,False,True
2448,False,False,False,False,False,False,True
2449,False,False,False,False,True,False,True
2450,False,False,True,True,False,False,True
2451,False,True,False,False,False,False,True
2452,True,False,False,False,False,False,False
2453,False,False,False,False,False,False,False
2454,False,False,False,False,True,False,False
2455,False,False,True,False,True,False,False
2456,False,True,False,False,True,False,False
2457,False,False,False,True,False,True,True
2458,False,False,False,False,False,False,True
2459,False,False,False,False,False,False,True
2460,False,False,True,False,False,False,True
2461,False,True,False,False,True,False,True
2462,True,False,False,False,False,False,True
2463,False,False,False,False,True,False,True
2464,False,False,False,True,False,False,True
2465,False,False,True,False,False,False,False
2466,False,True,False,False,False,False,False
2467,False,False,False,False,False,False,True
2468,False,False,False,False,False,False,False
2469,False,False,False,False,True,False,True
2470,False,False,True,False,False,True,True
2471,True,True,False,True,False,False,True
2472,False,False,False,False,False,False,True
2473,False,False,True,False,False,False,True
2474,False,True,False,False,False,False,True
2475,False,False,False,False,False,False,True
2476,True,False,False,False,True,False,True
2477,False,False,False,False,False,False,False
2478,False,False,True,True,False,False,False
2479,False,True,False,False,False,False,False
2480,False,False,False,False,False,False,True
2481,True,False,False,False,False,False,False
2482,False,False,False,False,False,False,True
2483,False,False,True,False,True,True,True
2484,False,True,False,False,False,False,True
2485,False,False,False,True,False,False,True
2486,False,False,True,False,False,False,True
2487,False,True,False,False,False,False,True
2488,False,False,False,False,False,False,True
2489,True,False,False,False,True,False,True
2490,False,False,False,False,False,False,True
2491,True,False,True,False,False,False,False
2492,False,True,False,True,False,False,False
2493,False,False,False,False,False,False,False
2494,False,False,True,False,False,False,False
2495,False,True,False,False,False,False,True
2496,False,False,False,False,False,True,True
2497,False,False,False,False,True,False,True
2498,True,False,False,False,True,False,True
2499,False,False,True,True,False,False,True
2500,False,True,False,False,False,False,True
2501,False,False,False,False,False,False,True
2502,False,False,True,False,False,False,True
2503,False,True,False,False,True,False,False
2504,False,False,False,False,False,False,False
2505,False,False,True,False,True,False,True
2506,True,True,False,True,False,False,True
2507,False,False,False,False,False,False,False
2508,True,False,True,False,False,False,False
2509,False,True,False,False,False,True,True
2510,False,False,False,False,True,False,True
2511,True,False,False,False,True,False,True
2512,True,False,False,False,True,False,True
2513,False,False,True,True,False,False,True
2514,False,True,False,False,False,False,True
2515,False,False,False,False,False,False,True
2516,False,False,False,False,False,False,False
2517,False,False,True,False,True,False,True
2518,True,True,False,False,True,False,True
2519,False,False,False,False,True,False,False
2520,False,False,True,True,False,False,True
2521,False,True,False,False,False,False,True
2522,False,False,False,False,False,True,True
2523,False,False,False,False,False,False,True
2524,True,False,True,False,False,False,True
